NAM 1 Hum,NAM 2 Hum,NAM 1 Temp,NAM 2 Temp,Luftdaten Hum,Luftdaten Temp,Luftdaten PM10,Luftdaten PM2.5,Reference PM10,Reference PM2.5
27.08,25.98,11.07,11.06,,,12.5421739130434,6.92043478260869,43.6,28.9
28.65,28.33,9.73,9.42,,,16.5179166666666,8.94541666666666,52.5,33.5
30.07,29.8,8.27,8.05,,,19.755652173913,10.5873913043478,50.1,36.7
31.78,31.91,7.1,6.51,,,21.4869565217391,12.1634782608695,52.6,40.4
33.46,33.6,6.18,5.73,,,32.301304347826,16.595652173913,65.5,49.5
36.06,39.57,5.02,3.84,,,40.0104347826087,19.6904347826086,70.1,54.4
39.65,41.58,3.56,2.46,,,37.0525,19.1845833333333,68.7,55.5
36.28,38.5,4.73,3.94,,,38.9349999999999,17.9227272727272,92.3,61
37.39,36.69,4.05,4.16,,,27.3145454545454,14.5454545454545,62.9,49.3
35.48,36.26,4.29,3.96,,,24.5981818181818,13.5968181818181,54.7,47.3
35.34,36.09,4.25,3.83,,,24.7731818181818,14.0154545454545,55.6,48.1
35.47,37.99,4.07,3.03,,,25.4754545454545,14.5136363636363,62.5,51.1
37.25,41.03,3.5,1.94,,,27.1252173913043,14.6721739130434,70.4,54.4
37.21,40.42,4.22,3.58,,,28.68625,15.2004166666666,85,57.6
33.58,30.67,6.84,9.96,,,29.6378260869565,14.7678260869565,94.5,58.2
30.87,24.08,9.69,14.51,,,27.64875,17.3958333333333,86.2,54.3
28.1,21.07,11.34,16.45,,,24.8995652173913,17.5943478260869,74.2,48.8
25.69,18.85,12.7,17.64,,,18.191304347826,12.3065217391304,67.2,40.8
23.92,17.03,13.62,18.94,,,15.5804166666666,11.4416666666666,63.8,38
22.69,16.37,14.13,19,,,17.204,9.9095,62.9,38
21.98,16.29,14.83,19.08,,,17.9586956521739,11.2230434782608,63.5,39.9
20.52,16.55,15.83,18.52,,,17.855652173913,12.6930434782608,59.2,42
21.22,19.23,15.93,16.52,,,18.6104166666666,12.8858333333333,64.5,42.7
22.65,20.92,14.92,15.19,63.1,15.6,15.7482608695652,11.0469565217391,52,35.9
24.26,23.42,14.08,13.9,,,20.6352173913043,13.8786956521739,64.5,42
26.97,26.3,12.2,11.81,,,26.8774999999999,15.8708333333333,78.7,46.6
29.93,29.22,10.83,10.4,,,32.1129166666666,19.11125,80.1,52.7
32.55,31.89,9.57,9.12,,,36.5317391304347,20.7295652173913,75.5,54.5
35.53,33.42,7.99,8.18,,,49.6639130434782,26.7043478260869,83,62.5
36.88,35.12,7.45,7.51,81.7,8.78,43.18,23.4865,74,58.2
40.13,37.62,5.68,6.13,79.88,8.21,42.9838095238095,23.27,70.1,57.1
45.16,43.35,3.76,3.2,85.26,7.71,43.4595,23.9335,72.9,59.4
48.68,47.9,2.73,1.82,86.34,7.29,41.2057894736842,22.7921052631578,72.4,57.9
51.88,50.86,1.61,0.81,86.69,6.99,39.7335,22.456,68.1,57.4
55.43,55.52,0.99,0.24,87.93,6.52,38.605,22.1235,65.2,57.6
57.1,59.38,1.05,-0.12,89.45,5.76,41.948,23.04,70.7,59.2
57.01,58.97,1.17,-0.14,89.7,5.48,44.7790476190476,23.9671428571428,78.4,60.7
52.58,57.15,3.19,1.89,90.4,6.1,41.9938095238095,23.3590476190476,75.3,60.3
46.29,42.83,5.92,8.23,89.5,6.8,42.2527272727272,24.7572727272727,76.1,62.4
39.87,31.44,8.9,13.26,60.7,20.53,51.297619047619,33.1066666666666,106.8,70.7
34.49,25.31,11.31,16.49,54.01,24.1,54.186,40.614,115.6,72.2
28.69,20.69,13.95,19.07,52.53,24.68,47.862,39.4285,95.8,67.5
20.9,15.16,15.98,20.99,49.55,23.82,38.4066666666666,31.6166666666666,85.6,61.2
19.36,14,16.59,21.29,54.73,17.88,28.6471428571428,19.7233333333333,76.3,49.9
19.68,14.37,17.2,21.35,55.27,17.8,30.2614285714285,19.8580952380952,90.2,51.1
19.14,14.74,18.28,20.74,56.6,17.7,28.4686363636363,19.5972727272727,75.9,47.5
18.61,15.91,18.53,19.01,,,31.4408695652173,21.1817391304347,76.7,50.6
19.49,17.9,16.98,17.17,,,28.1370833333333,20.1954166666666,65.5,47.1
21.83,20.82,15.41,15.1,,,32.8569565217391,21.3508695652173,72.9,47
27.76,26.33,11.66,11.55,,,42.6317391304347,25.3852173913043,128.3,64.4
34.2,31.08,8.8,9.01,71.05,12.55,53.4705,27.8485,177.6,77.8
40.45,36.47,6.95,6.87,,,66.5245833333333,30.63,215.5,87.8
44.52,41.21,5.83,5.63,,,68.9330434782608,31.785652173913,200.3,87.8
48.1,44.29,4.86,4.72,,,76.5608695652174,35.9082608695652,218.9,94.4
51.1,47.92,4.09,3.74,,,84.435,38.2329166666666,198.6,95.4
53.84,51.61,3.2,2.79,86.97,8.43,79.970909090909,37.8790909090909,166.6,91.1
56.49,54.37,2.47,2.14,90.23,7.37,73.075652173913,37.5491304347826,138.2,84.5
59.13,58.63,2.09,1.66,92.18,6.63,65.0626315789473,35.8173684210526,101.4,76.5
62.69,61.84,2.36,2.03,92.83,6.37,64.7447619047619,35.6438095238095,119.4,87.5
63.63,64.75,3.17,2.48,,,86.375652173913,43.4139130434782,147.1,103
65.58,65.39,2.82,2.23,,,105.052608695652,52.5743478260869,130.2,100.7
64.61,65.83,4.71,4.14,,,110.91875,57.5508333333333,113,89.4
59.44,59.18,7.42,7.65,,,88.2991666666666,51.5979166666666,126.7,96.5
46.6,44.89,10.45,11.34,74.65,13.85,104.43238095238,61.1947619047619,148.8,110.4
39.42,36.97,12.15,12.35,79.38,14.4,133.290952380952,78.4152380952381,138.4,93.4
38.44,34.79,12.31,13.86,68.9,19.8,99.7252380952381,63.977619047619,116.1,67.6
34.89,29.86,14.61,16.72,62.65,21.8,52.2708695652173,34.3491304347826,116.6,59.9
37.33,34.21,14.17,15.09,,,39.7986956521739,24.0669565217391,91.9,42.5
39.95,38.01,12.48,12.81,,,23.6168181818181,13.5568181818181,87,33.8
42.84,42.75,11.93,11.55,,,19.6622727272727,8.73181818181818,66.7,28.6
45.69,45.89,10.92,10.6,,,13.7604347826086,6.71043478260869,76.1,31.6
49.07,49.03,9.13,8.95,,,14.4986363636363,6.8,55.5,25.1
57.01,56.88,6.57,6.55,,,11.3026086956521,5.10608695652173,30.9,19.6
69.85,68.66,3.91,4.15,,,8.1075,4.91666666666666,31.3,14.7
68.74,67.65,2.94,3.19,,,4.70608695652173,2.65086956521739,16.8,15.8
75.68,75.55,2.12,2.23,,,10.9240909090909,7.69,18.8,15.2
76.81,77.44,1.08,1.15,,,4.13181818181818,2.04045454545454,11.9,10.8
72.24,72.07,0.9,1.01,,,4.86043478260869,3.02086956521739,8.9,8.1
68.51,68.08,0.66,0.89,99.9,0.9,2.66347826086956,1.35217391304347,9.8,8.6
62.77,61.84,0.58,0.78,,,3.82136363636363,1.58272727272727,10.8,8.5
64.26,63.57,0.66,0.82,,,3.35181818181818,1.37863636363636,13.9,8.6
57.71,57.49,0.48,0.64,,,2.86714285714285,1.11666666666666,17.1,8.3
48.83,48.94,-0.53,-0.28,,,2.59727272727272,0.774090909090909,23.2,10.5
47.33,46.66,-1.24,-1.02,,,3.03095238095238,0.959523809523809,37.8,12.2
47.71,47.07,-1.47,-1.29,,,3.20666666666666,0.955238095238095,32.9,12
51.98,50.25,-0.85,-0.27,,,3.4185,1.1005,34.3,13.7
49.32,40.87,0.52,4.23,,,6.5,1.755,32.6,12.4
39.18,30.61,2.04,6.29,,,6.18142857142857,1.85238095238095,25.7,9
30.14,22.36,2.63,8.14,,,4.09304347826087,1.04608695652173,48.8,12.6
25.65,18.96,3.41,7.89,,,3.71625,1.06041666666666,35.5,11.7
31.33,26.06,4.7,6.63,,,5.45227272727272,1.0840909090909,50.3,18.2
38.59,33.43,4.25,6.14,,,3.91,1.17375,40.2,12.7
49.43,45.55,4.13,4.88,,,4.98454545454545,1.64863636363636,121.5,24.4
56.3,50.65,4.05,5.22,,,3.79782608695652,1.44869565217391,19.6,11.1
66.54,66.8,2.43,2.35,,,4.74708333333333,1.95875,20.2,11.2
66.35,67.93,3.18,2.64,,,4.66958333333333,1.91208333333333,12,11.2
74.29,78.04,1.61,1.23,,,5.51083333333333,2.47708333333333,13.6,12.5
73.36,76.69,0.83,0.89,,,6.20791666666666,3.205,18.4,16.9
76.84,79.53,0.27,0.56,,,10.5247826086956,5.28086956521739,31.7,30.1
77.1,78.95,0.44,0.38,,,23.6373913043478,12.0821739130434,33.4,31.6
75.42,77.23,0.23,0.2,,,22.6647826086956,11.495652173913,36.3,33.3
75.42,77.07,-0.82,-0.6,,,25.2677272727272,11.7168181818181,40.7,37.8
78.06,78.27,-1.58,-1.55,,,29.001304347826,13.7608695652173,41,36.7
74.73,73.05,-1.27,-0.52,,,30.3104545454545,12.9268181818181,41.8,37.5
72.63,70.72,-1.32,-0.65,,,29.787619047619,12.905238095238,44.4,40
69.79,69.8,-1.12,-1,,,33.100909090909,13.930909090909,41.5,36.3
70,70.03,-1.71,-1.42,,,30.3460869565217,12.3260869565217,40,32.6
72.16,71.2,-2.47,-2.38,,,23.8060869565217,10.0847826086956,56.1,41.3
74.41,73.29,-2.26,-2.33,,,30.9491666666666,11.94625,41.5,32
75.17,74.24,-0.37,-0.37,,,22.6016666666666,9.22375,35.7,30.7
74.48,74.98,1.13,0.97,,,21.3933333333333,10.9229166666666,43.4,37.7
71.79,70.65,2.09,3.06,,,20.19875,11.27,40.9,32.4
65.92,64.38,3.52,4.81,,,15.8680952380952,8.95428571428571,24.1,13.8
58.63,51.14,4.28,7.88,,,5.42090909090909,2.41363636363636,24.7,11.1
48.4,40.84,5.32,8.2,,,4.80523809523809,1.63714285714285,28.9,11.3
43.2,36.33,5.86,8.36,,,4.32636363636363,1.42681818181818,30.4,10.6
37.49,32.79,6.44,7.32,,,4.385,1.21636363636363,33.5,11.4
31.59,28.88,6.88,7.13,,,3.75043478260869,1.01,32.3,11
30.61,29.05,7.11,6.66,,,3.92434782608695,1.19608695652173,38,12.1
35.43,34.27,5.88,5.69,,,5.45695652173913,1.31086956521739,38.8,12.9
36.31,37.02,5.61,4.76,,,4.85739130434782,1.59999999999999,34.3,14.1
,45.08,,3.74,,,5.65652173913043,2.13304347826087,33.7,15.8
52.37,50.58,2.48,2.81,,,7.19608695652173,2.67739130434782,32.2,16.2
56.21,54.87,1.94,2,,,7.97826086956521,3.09739130434782,26.5,16.8
59.79,59,1.24,1.45,,,9.448,3.85499999999999,23.8,18.9
62.56,62.64,0.19,0.61,,,11.9186956521739,4.93347826086956,28.2,22.8
65.71,66.51,-0.61,0.05,,,15.8518181818181,6.26363636363636,31.1,28.7
68.47,68.42,-0.59,-0.39,,,19.5218181818181,8.63227272727272,34,32.4
68.94,68.66,-0.63,-0.73,,,21.8604761904761,9.90809523809523,30.9,29.4
66.71,67.57,-0.86,-0.88,,,19.055238095238,8.14095238095238,32.4,28.1
63.03,63.16,-1.26,-1.21,,,17.8966666666666,7.11428571428571,41.5,26.8
61.79,62.23,-1.52,-1.58,,,15.3199999999999,6.26047619047619,48,27.1
60.81,61.66,-1.62,-1.7,,,16.0045454545454,5.7090909090909,42,25
57.5,56.29,-0.56,0.43,,,13.6860869565217,5.49521739130434,44.6,23.6
52.03,42.38,1.87,5.58,,,11.2242857142857,4.81904761904761,47.4,21.5
46.85,36.25,4.19,7.83,,,11.2704545454545,5.02590909090909,55.4,18
43.12,32.32,5.15,9.46,,,9.15571428571428,3.94095238095238,56.4,18
40.85,29.85,5.25,10.15,,,8.87142857142857,3.3747619047619,53.3,16
,27.76,,10.6,,,7.36173913043478,3.0991304347826,47.3,15.6
,25.9,,10.98,,,6.46545454545454,2.25636363636363,41.7,16
,26.04,,10.48,,,5.72571428571428,2.54142857142857,43.5,16.9
,25.5,,10.53,,,7.57904761904761,2.92714285714285,45.6,18.2
,27.64,,9.14,,,6.56086956521739,3.05521739130434,45,19.2
,29.99,,7.96,,,7.84333333333333,3.09666666666666,48.9,19.7
,31.93,,7.19,,,8.36454545454545,3.41363636363636,47.4,21.8
,34.33,,6.21,,,13.2377272727272,4.75454545454545,67,29.2
,36.51,,5.32,,,18.3668181818181,6.84681818181818,48.4,30.9
,38.22,,4.65,,,19.0104166666666,8.69375,45.4,31.5
,40.57,,3.94,,,21.1578260869565,9.60869565217391,48.3,33
,42.95,,3.56,,,22.5043478260869,10.1865217391304,39,29.9
,45.18,,3.08,,,20.220909090909,9.57454545454545,35.2,28.7
,44.55,,3.52,,,19.2163636363636,8.73863636363636,31.2,27.3
,45.28,,3.23,95.1,3.05,16.5468181818181,7.88,32.3,28.4
,46.91,,2.82,,,17.2904761904761,8.4047619047619,35.1,29.1
,48.36,,2.85,96.1,2.9,18.2947619047619,8.56285714285714,37.1,28.6
,50.26,,3.04,,,17.1495454545454,8.45318181818181,50.4,29.5
,50.17,,3.43,,,16.4995833333333,8.13833333333333,49.7,30.7
,47.25,,4.28,,,20.385,9.02791666666666,45.3,29.2
,45.63,,5.13,,,16.4991666666666,8.36375,56.8,32.1
,47.26,,5.85,93.6,5.5,19.77,9.19173913043478,47.5,29.4
,47.68,,7.09,,,16.4495454545454,8.44772727272727,40.4,25.1
,47.26,,9.21,95.4,9.4,14.8618181818181,7.03954545454545,38.7,20.5
,44.06,,10.22,,,12.1504347826086,4.87695652173913,30.5,16.8
,40.67,,10.46,,,9.20565217391304,3.70608695652173,36,16.6
,38.1,,10.19,,,8.45708333333333,3.23833333333333,38.7,18.4
,41.01,,9.61,,,9.25739130434782,4.07869565217391,35.5,19.8
,42.41,,8.98,,,9.85,4.61227272727272,43.7,22
,41.72,,8.96,92.4,9.3,10.8913636363636,4.81227272727272,42.4,24.6
,43.07,,8.27,,,13.1243478260869,5.87869565217391,48.6,28
,46.57,,7.21,94.7,6.7,15.0722727272727,7.38863636363636,69.4,34.8
,50.21,,5.57,,,23.4417391304347,9.43869565217391,96.3,46.4
,55.49,,3.24,,,32.3795833333333,13.0366666666666,64.8,44.3
,61.56,,1.61,,,32.0917391304347,15.0473913043478,85.8,56
,65.34,,0.7,,,44.47125,20.9083333333333,63.7,55
,67.37,,-0.23,,,47.135652173913,23.6521739130434,74.5,53.1
,68.52,,-0.28,,,43.7830434782608,20.7308695652173,69.7,50.2
,58.97,,3.72,99.9,4.45,39.4285714285714,19.7995238095238,60.5,46.4
,55.33,,4.11,,,38.3472727272727,18.9768181818181,108.4,53.1
,55.74,,3.43,,,37.3418181818181,17.6422727272727,83.8,46.6
,52.81,,4.16,,,33.5245833333333,15.0633333333333,115.7,48.7
,52.43,,4.45,,,31.0345833333333,14.7629166666666,84.8,38.8
,52,,5.66,,,23.3066666666666,12.115,69,39.1
,54.23,,6.32,,,23.5504166666666,13.1795833333333,61.9,38.6
,54.82,,7.01,,,23.165652173913,13.0273913043478,73.2,35.5
,44.51,,10.84,,,19.4482608695652,11.2408695652173,86.5,35.4
,38.55,,12.2,,,19.4034782608695,11.9678260869565,102.1,32.2
,34.02,,13,,,18.1621739130434,8.57739130434782,95,25.5
,28.44,,14.52,,,13.2421739130434,5.41086956521739,87.1,22.4
,23.8,,14.37,,,12.5739130434782,4.08086956521739,77.4,20
,25.8,,13.27,76.5,12.2,9.3575,2.98625,73.5,16.9
,26.77,,12.83,,,10.9581818181818,2.12181818181818,79.5,17.6
,27.25,,11.32,,,8.0895652173913,1.67565217391304,81,17.2
,27.11,,10.29,,,11.0966666666666,1.91041666666666,85.4,20.6
,30.18,,9.15,,,13.0704347826086,2.70347826086956,74,22.3
,34.79,,7.96,,,16.0426086956521,3.87478260869565,72.4,24.6
,37.45,,7.05,,,18.04,5.0825,58.2,25.1
,40.91,,6.45,,,19.2469565217391,6.16130434782608,47.7,25
,44.18,,5.56,,,20.7045833333333,6.57874999999999,40,25.9
,47.15,,4.87,,,19.1381818181818,7.1290909090909,44.2,27.3
,49.34,,4.29,,,22.9682608695652,8.04565217391304,37.6,28.3
,52.21,,3.63,99.9,3,23.0572727272727,8.76090909090909,32.6,25.8
,54.73,,2.95,,,21.6426086956521,7.83304347826086,30.4,24
,56.78,,2.76,99.9,2.3,19.7381818181818,7.38545454545454,35.8,23
,58.37,,2.62,,,20.6533333333333,6.63916666666666,46,25.8
,57.94,,3.14,,,20.6730434782608,6.7095652173913,51.9,27.4
,54.17,,5.16,,,23.9420833333333,7.43541666666666,43.5,23.1
,47.89,,8.09,,,18.8904166666666,6.24291666666666,63.2,23.6
,36.16,,12.32,,,19.1683333333333,6.62416666666666,48.8,17.1
,30.58,,13.05,,,12.9491304347826,4.69086956521739,34.2,14.7
,28.48,,14.12,,,11.9008333333333,3.51875,52.4,17.8
,26.76,,15.01,,,10.3879166666666,3.31958333333333,42.4,17.8
,31.1,,11.82,,,10.6270833333333,3.15375,41.6,15.9
,27.12,,13.92,,,10.1382608695652,2.72608695652173,41.9,14.9
,26.61,,14.23,,,9.75916666666666,2.67166666666666,41.8,14.4
,27.98,,13.22,,,10.2254166666666,2.66125,36.6,14.5
,29.37,,11.77,,,9.21478260869565,2.4991304347826,31.6,14
,30.38,,10.53,,,9.30625,2.44041666666666,51.4,16
,33.13,,9.23,,,10.4195652173913,2.69173913043478,49.7,18.4
,36.4,,7.4,,,12.5077272727272,3.31090909090909,73.8,25.2
,42.07,,4.56,,,20.6133333333333,4.79249999999999,87.4,28.5
,46.9,,3.01,,,21.4879166666666,4.83,87.4,30.2
,53.59,,1.61,,,20.8034782608695,4.91739130434782,76.6,37.1
,58.08,,0.73,,,26.4708333333333,8.43583333333333,70.8,45.8
,62,,0.3,,,35.5082608695652,14.0439130434782,58.9,46.6
,65.93,,-0.31,,,39.6758333333333,16.2825,54,44
,68.08,,-0.86,,,38.1643478260869,15.7391304347826,65.8,54.3
,69.81,,-1.29,,,50.1678260869565,20.9382608695652,74.5,59.1
,71,,-1.63,,,55.0217391304347,22.2317391304347,83.1,64.6
,71.46,,-1.09,,,59.3420833333333,25.0820833333333,89.4,70.9
,69.53,,2.38,,,68.1525,28.92125,65.4,58.5
,52.05,,10.34,,,54.5124999999999,25.3425,66.5,52.3
,34.33,,15.21,,,46.6191304347826,28.7578260869565,31.1,21.8
,26.11,,17.47,,,18.8083333333333,10.51375,27.9,15.4
,22.33,,17.82,50.5,25.6,15.6570833333333,9.77041666666666,28.4,17.1
,21.95,,18.08,,,19.7104347826086,10.5760869565217,28.6,15.7
,21.2,,17.81,,,12.9616666666666,6.09333333333333,25.3,12.2
,20.06,,17.6,,,12.030909090909,5.00863636363636,23.9,12.6
,20.34,,17.68,,,6.8975,2.42125,23.3,12.1
,20.51,,17.46,,,6.68727272727272,2.27454545454545,18.8,11.2
,23.21,,14.62,,,5.92,2.31708333333333,19.7,11.3
,25.27,,13.11,,,6.06916666666666,2.53125,22.7,12.6
,28.27,,11.07,,,6.89238095238095,2.74428571428571,24.8,14.5
,32.66,,8.74,,,9.39913043478261,3.78739130434782,35.3,25
,38.26,,6.56,,,19.3875,8.74708333333333,38.4,28
,41.74,,5.02,,,24.9204166666666,10.38125,34.4,27.6
,46.11,,3.3,,,23.2279166666666,10.2316666666666,33.1,28.1
,48.98,,2.33,,,24.145652173913,10.5226086956521,29.6,25.7
,51.65,,2.07,,,19.7391304347826,8.7691304347826,28.6,24.7
,53.87,,1.15,,,18.6925,8.46833333333333,29,25
,55.89,,0.52,,,18.3181818181818,8.34727272727272,30.7,26.2
,58.46,,-0.06,,,18.73,8.24608695652173,34.2,28.5
,59.93,,-0.22,,,18.13625,8.53875,39,28.8
,61.15,,0.4,,,17.7416666666666,7.74208333333333,43.1,28.3
,50.5,,5.89,,,17.7995833333333,7.83583333333333,48.2,26.2
,31.68,,14.35,,,14.5104166666666,6.7675,49.5,23
,22.51,,17.51,,,14.1104347826086,7.30826086956521,46.2,21.9
,18.41,,19.71,,,11.1463636363636,7.25636363636363,56.1,24.1
,16.77,,20.77,,,,,44.3,24.8
,,,,,,,,46.9,26.4
,,,,,,,,44.7,27.2
,,,,,,,,49,27.7
,,,,,,,,43.8,24.5
,,,,,,,,39.7,23
,,,,,,,,44.1,24.1
,,,,,,,,53.4,27
,,,,,,,,48.4,28.6
,,,,,,,,53.4,33
,,,,,,,,59,36
,,,,,,,,57.3,39.2
,,,,,,,,56.3,40.6
,,,,,,,,64.7,43.3
,,,,,,,,56.1,42.3
,,,,,,,,55.9,42.8
,,,,,,,,61.4,45.8
,,,,,,,,62.1,48.2
,,,,,,,,79.3,53.2
,,,,,,,,86.5,54
,,,,,,,,98.2,48.9
,,,,,,,,93.2,37.8
,,,,,,,,77.8,28.6
,,,,,,,,65,24.3
,,,,,,,,68.4,22.3
,13.83,,23.66,,,16.1578260869565,7.38826086956521,63.8,21.6
,12.48,,24.07,,,15.2895652173913,6.12739130434782,65.7,23.6
,13.44,,24,,,14.1754545454545,6.65045454545454,71.9,25.2
,14.54,,24.27,,,16.945,7.05416666666666,71.1,24.4
,15.26,,24.14,,,15.6524999999999,7.10916666666666,58.4,23
,17.83,,21.82,,,14.7039130434782,6.92260869565217,64.6,24.5
,20,,20.75,,,16.41,7.0395652173913,84.1,29.7
,23.28,,18.65,,,19.8625,7.94,128.9,38.9
,28.06,,16.05,,,27.2308695652173,8.8395652173913,115.5,41.5
,32.47,,14.66,,,29.6013636363636,11.2904545454545,101.6,42
,35.68,,13.59,,,29.18,13.4622727272727,37.4,21.9
,48.48,,13.27,,,12.3160869565217,5.57695652173913,20.1,14.7
,50.74,,11.8,,,7.55272727272727,3.31136363636363,19,11.7
,49.92,,10.48,,,6.02347826086956,1.97304347826086,15.3,10.8
,52.41,,8.41,,,6.51714285714285,2.0695238095238,16.1,11
,56.14,,6.75,,,7.23999999999999,2.26190476190476,21,11.8
,60.78,,5.35,,,7.30136363636363,1.98681818181818,26,13.3
,64.62,,5.02,,,9.10809523809523,2.19,54,17.4
,66.6,,5.27,,,20.8386363636363,3.51863636363636,32.8,16
,57.13,,10.53,,,12.3133333333333,3.10708333333333,31.6,16.8
,39.2,,16.56,,,12.381304347826,3.47391304347826,45.8,19.9
,31.81,,19.25,,,16.025,5.39708333333333,30.7,13.7
,26.84,,21.03,,,8.15291666666666,3.31375,26.4,12.4
33.81,22.2,15.92,22.77,,,7.16,2.74904761904761,27,11.4
31.41,19.86,16.45,23.51,,,6.35545454545454,2.01090909090909,32.5,12.2
28.87,18.91,17.43,23.48,,,6.87375,2.11875,38.8,13.5
26.16,18.26,18.64,23.31,,,9.17782608695652,2.46173913043478,49.6,15.6
22.7,17.73,20.98,22.97,,,11.2147826086956,3.11304347826086,60.2,18
20.77,18.04,22.82,23.04,,,13.3378260869565,3.78782608695652,60.2,19.8
23.38,21.82,20.18,20.27,,,13.60375,5.13166666666666,77.5,23.7
23.3,24.47,21.56,18.95,,,18.6313636363636,6.01454545454545,76.1,25.2
30.98,29.95,16.01,15.7,,,18.5108333333333,6.06958333333333,122.2,35.3
38.5,36.76,12.45,12.45,,,27.965652173913,7.10739130434782,134.6,40.6
44.32,42.26,10.54,10.53,,,31.1766666666666,7.35791666666666,111,36.7
49.07,47.03,9.33,8.94,,,28.9022727272727,6.66818181818181,105.6,36.3
53.21,51.49,8.28,7.7,,,27.0820833333333,7.23833333333333,43.2,27.7
57.14,56.25,7.52,6.67,,,20.2243478260869,9.15478260869565,52.7,30.1
59.63,60.61,6.98,5.83,,,24.1745454545454,9.99681818181818,38.4,29.1
61.87,63.1,6.53,5.53,,,20.4222727272727,10.4672727272727,40.8,31.1
62.99,64.83,6.03,5.16,,,23.2508695652173,11.7795652173913,47.6,35.7
64.06,63.94,5.42,5.13,,,27.4495652173913,13.8395652173913,80.6,45.2
65.65,66.06,4.82,4.48,,,36.2013636363636,16.1404545454545,105.3,53.4
68.08,67.39,4.88,5.04,,,43.3482608695652,18.225652173913,86.6,46.2
63.47,59.12,8.22,10.24,,,35.8283333333333,16.1595833333333,82.5,39.4
42.6,32.17,13.12,17.43,,,27.2786956521739,13.5330434782608,96.2,35.4
31.41,22.65,16.47,21.31,,,27.1291666666666,14.3370833333333,94.4,29.1
25.26,17.37,18.4,24.22,,,22.4017391304347,11.5739130434782,72,21.9
21.89,14.36,20.1,25.97,,,14.2939130434782,8.41173913043478,89.5,21.6
19.67,13.49,21.04,26.08,,,12.8331818181818,6.79545454545454,77.6,20.9
18.47,13.35,21.74,25.54,,,13.6645454545454,6.69863636363636,77.7,23.4
20.84,16.88,22.96,25.21,,,14.5169565217391,7.3495652173913,76.1,25.7
23.37,21.95,23.83,23.79,,,17.2121739130434,8.68434782608695,70.1,22.9
26.56,26.14,22.82,22.38,,,15.0804166666666,6.46916666666666,64.9,20.7
31.36,30.58,21.33,21.17,,,15.070909090909,5.21045454545454,89.1,24.2
33.44,32.85,19.52,19.43,,,17.0083333333333,4.7075,57.7,20.2
34.43,33.11,17.54,17.7,,,14.5725,4.12625,58,19.4
39.35,38.2,16.42,16.62,,,13.0765217391304,3.86521739130434,47.7,20.9
46.12,44.92,14.77,14.95,,,14.3726086956521,4.33782608695652,40.1,22.6
54.63,53.11,12.44,12.7,,,15.2234782608695,5.64782608695652,23.5,15.2
53.6,52.7,10.26,10.39,,,8.69391304347826,3.09521739130434,19.3,14.8
57.78,56.93,9.05,9.15,,,8.38478260869565,3.0191304347826,20.2,15.6
63.26,61.77,8.08,8.17,,,9.725,3.51545454545454,24.5,21.2
66.61,65.7,7.14,7.05,,,14.1127272727272,6.53636363636363,18.7,16.7
66.94,66.62,6.66,6.46,,,12.2372727272727,4.84136363636363,19,16.8
68.27,69.41,6.4,6.24,,,12.8847826086956,4.7391304347826,27.7,22.4
71.45,71.32,6,5.32,,,19.6821739130434,6.59565217391304,32.7,25
72.43,72.45,6.07,5.29,,,20.8366666666666,7.24083333333333,39.6,28.7
69.37,66.57,7.77,9.3,,,22.9370833333333,7.94416666666666,55,26.9
60.63,49.8,9.72,13.93,,,19.011304347826,6.64130434782608,47.2,22.8
50.67,37.2,11.87,16.97,,,15.3295833333333,5.90166666666666,43.6,17.7
44.84,32.96,12.38,16.87,,,11.5791666666666,3.97166666666666,49.1,18.1
41.19,31.09,13.18,17.38,,,11.7069565217391,4.27478260869565,42.3,15.2
35.26,28.15,13.77,16.45,,,11.5566666666666,3.01249999999999,44.6,13.4
31.91,26.76,14.95,16.92,,,7.18333333333333,2.10875,37.5,13.6
28.59,23.63,15.55,17.7,,,7.6025,2.2725,37.6,13.6
26.4,23.92,17.04,17.18,,,7.22782608695652,2.17565217391304,37,12.8
25.02,24.89,17.67,16.29,,,7.41434782608695,1.99565217391304,42.3,13.2
26.38,26.58,15.67,14.72,,,6.39375,1.77916666666666,38.4,14.1
27.39,27.46,14.46,13.72,,,7.57791666666666,2.07541666666666,54,15.4
28.84,28.39,12.85,12.67,,,8.84869565217391,2.10565217391304,48.1,15
30.45,29.92,12.15,12.06,,,8.96791666666666,2.32125,49,16.4
34.28,34.19,11.38,10.8,,,10.7920833333333,3.25,31,13.7
38.06,39.42,10.15,8.73,,,8.14666666666666,2.76541666666666,37,16
41.35,44.22,8.92,7.21,,,10.0173913043478,3.47869565217391,50.6,24.5
43.53,46.33,8.15,7.07,,,12.2504347826086,4.7495652173913,60.9,24.6
46.36,49.25,7.38,6.13,,,15.7570833333333,6.355,38.1,21.2
48.58,51.83,6.88,5.57,,,15.8191304347826,6.08565217391304,28.4,18.8
51.1,53.1,5.69,5.16,,,12.0230434782608,5.19478260869565,27.2,19.3
50.58,50.52,5.1,5.1,,,10.3171428571428,4.68380952380952,25.8,18.7
49.38,49.29,4.64,4.64,,,9.33043478260869,4.12478260869565,28.1,17.2
47.85,47.84,5.04,4.96,,,8.41434782608695,3.78086956521739,28,15.7
